Molarity,NaCl,Sucrose,Arginine,pH,Buffer,Concentration (mg/mL),Formulation ID,Base Value,Predicted Value
2.1682602859035548e-08,1.8578241232556449e-10,-1.709720196314775e-09,-6.212383020139011e-09,-1.0013447673766709e-08,-5.477326885007924e-09,-1.4591956951802524e-08,65,3.012718037819096e-07,2.851353543262398e-07
-2.1026601102917787e-08,-1.3025306008348284e-10,-8.286317085525538e-09,1.8790847968538954e-08,-8.395376603371186e-09,-7.692131195111253e-09,1.0151294154815913e-08,66,3.012718037819096e-07,2.846832668582552e-07
-2.1530814926106096e-08,-1.1450672518365351e-10,-8.239506614561808e-09,1.9499008045275725e-08,-8.502381988718977e-09,-7.853431030171975e-09,5.884996314369073e-09,66,3.012718037819096e-07,2.804151668568119e-07
-2.2299980847449576e-08,-8.090617794667036e-11,-8.048811388140299e-09,2.0574706137130713e-08,-8.744051008619525e-09,-8.09130023855886e-09,-3.223918233669953e-09,66,3.012718037819096e-07,2.7135754202465543e-07
-2.2690499904013833e-08,-4.7291377199347806e-11,-7.746088772142273e-09,2.1114472138961633e-08,-9.003894041620931e-09,-8.197509374705408e-09,-1.234259277357419e-08,66,3.012718037819096e-07,2.6235839967761523e-07
1.975772200121118e-08,3.757317472328978e-10,5.259622670737693e-09,1.4312880162299643e-08,8.30322618392751e-09,-1.929394925450292e-09,8.737476696373067e-09,67,3.012718037819096e-07,3.560890683182413e-07
1.99600880244382e-08,3.4103431943962357e-10,5.139019189435638e-09,1.5348901484953e-08,8.302360998920915e-09,-2.103295765309214e-09,5.279187941493323e-09,67,3.012718037819096e-07,3.535390999752811e-07
2.018094500030553e-08,2.653037474857646e-10,4.838552142400565e-09,1.7345210075768124e-08,8.456890741877156e-09,-2.4449442253723795e-09,-2.5785297607111763e-09,67,3.012718037819096e-07,3.4733523150366315e-07
2.0141541857545455e-08,1.874678302566748e-10,4.485133834771777e-09,1.907805060868963e-08,8.807201162114481e-09,-2.749907350237166e-09,-1.1025374488506375e-08,67,3.012718037819096e-07,3.4019591723654406e-07
1.978785827382425e-08,-4.1814903040926185e-10,5.287973114400461e-09,1.3723092004857482e-08,7.916313700573099e-09,-1.9924865592025507e-09,8.558979572930227e-09,68,3.012718037819096e-07,3.541353848588833e-07
1.999878122230962e-08,-3.797723234734893e-10,5.165622260073559e-09,1.4768259048130344e-08,7.917991276041806e-09,-2.16312426092742e-09,5.173764952779563e-09,68,3.012718037819096e-07,3.5175332595684357e-07
2.023602405513932e-08,-2.957945997287731e-10,4.860993581456945e-09,1.6793657053314852e-08,8.084198121188231e-09,-2.497122359553233e-09,-2.5242444537263582e-09,68,3.012718037819096e-07,3.4592951518000055e-07
2.0210689454879237e-08,-2.0923018896196643e-10,4.502869033598889e-09,1.8567383921510172e-08,8.453900492789145e-09,-2.793590593812007e-09,-1.0806688853525632e-08,68,3.012718037819096e-07,3.391971370483874e-07
-3.5915719519809385e-08,4.903876062077637e-11,3.469441896124516e-09,1.1318537693656496e-08,-1.858220435754689e-08,-5.392167195508491e-09,1.0107936624655984e-08,69,3.012718037819096e-07,2.663266676841026e-07
-3.635838960503475e-08,6.965294219290081e-11,3.4747898965088484e-09,1.1636468116775977e-08,-1.8931671915672985e-08,-5.471967159605803e-09,5.735135519364361e-09,69,3.012718037819096e-07,2.614258215764381e-07
-3.6742529899594835e-08,1.107200686920902e-10,3.454856653436418e-09,1.2127626253300064e-08,-1.9452811175639642e-08,-5.575466402754543e-09,-3.3186110043740334e-09,69,3.012718037819096e-07,2.518755882749751e-07
-3.6434051080848514e-08,1.4818730926847413e-10,3.3962997212207804e-09,1.2388295163144999e-08,-1.96996948189183e-08,-5.596318808779341e-09,-1.2034652628212755e-08,69,3.012718037819096e-07,2.4343986863878493e-07
1.975772200121118e-08,3.757317472328978e-10,5.259622670737693e-09,1.4312880162299643e-08,8.30322618392751e-09,-1.929394925450292e-09,8.737476696373067e-09,70,3.012718037819096e-07,3.560890683182413e-07
1.99600880244382e-08,3.4103431943962357e-10,5.139019189435638e-09,1.5348901484953e-08,8.302360998920915e-09,-2.103295765309214e-09,5.279187941493323e-09,70,3.012718037819096e-07,3.535390999752811e-07
2.018094500030553e-08,2.653037474857646e-10,4.838552142400565e-09,1.7345210075768124e-08,8.456890741877156e-09,-2.4449442253723795e-09,-2.5785297607111763e-09,70,3.012718037819096e-07,3.4733523150366315e-07
2.0141541857545455e-08,1.874678302566748e-10,4.485133834771777e-09,1.907805060868963e-08,8.807201162114481e-09,-2.749907350237166e-09,-1.1025374488506375e-08,70,3.012718037819096e-07,3.4019591723654406e-07
1.659592486225081e-08,-3.554146017191826e-10,5.32681149562781e-09,1.7098658385465715e-08,2.4511112500418146e-09,4.455885851020568e-10,7.524018356546197e-09,71,3.012718037819096e-07,3.503585021152248e-07
1.69150989926315e-08,-3.188310696940868e-10,5.2650187848942854e-09,1.793497805000745e-08,2.7398832656714533e-09,7.412561455550254e-10,4.748015669301839e-09,71,3.012718037819096e-07,3.4929722362027706e-07
1.7392382139094616e-08,-2.393377447400691e-10,5.080199732651812e-09,1.930297252053794e-08,3.2035425072261455e-09,1.3785668637139419e-09,-2.0404945891718427e-09,71,3.012718037819096e-07,3.453496352112221e-07
1.761810842346972e-08,-1.5803773202126111e-10,4.830186912814714e-09,2.0159827388671283e-08,3.4787416803557774e-09,2.023095597026892e-09,-9.898918378672913e-09,71,3.012718037819096e-07,3.393248076735538e-07
-3.068428666713453e-08,1.861035099530253e-10,-4.3334682265921736e-09,-9.4067708632098e-09,2.268733084651356e-08,-1.1181715852483287e-08,1.1875658646141409e-08,72,3.012718037819096e-07,2.804146551750978e-07
-3.081161328633584e-08,1.9718623102121907e-10,-4.294916854925842e-09,-1.014536278511804e-08,2.3061834121040742e-08,-1.1436615171724725e-08,6.6642145333161086e-09,72,3.012718037819096e-07,2.745065305691832e-07
-3.065343999562618e-08,2.1484177443884714e-10,-4.193025522106951e-09,-1.1474879225205113e-08,2.3611063796775917e-08,-1.1809561611823919e-08,-3.963725841226195e-09,72,3.012718037819096e-07,2.63003077157136e-07
-2.996493058587309e-08,2.2512247969837777e-10,-4.067165312271932e-09,-1.2500546433347943e-08,2.3853858418293342e-08,-1.1970725905890086e-08,-1.3985380514689597e-08,72,3.012718037819096e-07,2.5286203592782864e-07
